Symbol,20191024,20191025,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
COST_122019P355,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,U:304.54:1241527::,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,0:299.31:1277135:0.0:0
COST_122719P282.5,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:3.05:3,3:302.9:1514298:3.05:0,3:304.59:1255483:3.05:0,3:303.66:1613590:1.99:1,4:304.54:1241527:1.99:0,4:302.24:1760759:1.99:0,4:300.72:1153529:2.3:1,5:300.27:1302385:2.3:0,[5:299.31:1277135:3.1:11
COST_122719P285,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:2.51:5,5:302.62:1492559:2.51:0,5:300.84:1110020:2.51:0,5:300.5:1439161:3.55:4,8:302.9:1514298:3.55:0,8:304.59:1255483:3.55:0,8:303.66:1613590:2.42:15,21:304.54:1241527:2.29:33,53:302.24:1760759:2.88:12,65:300.72:1153529:2.88:0,65:300.27:1302385:2.22:1,[66:299.31:1277135:3.24:1
COST_122719P287.5,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:2.87:1,1:302.62:1492559:2.87:0,1:300.84:1110020:2.87:0,1:300.5:1439161:4.0:4,5:302.9:1514298:4.0:0,5:304.59:1255483:3.01:3,8:303.66:1613590:3.01:0,8:304.54:1241527:3.01:0,8:302.24:1760759:2.65:2,7:300.72:1153529:2.65:0,7:300.27:1302385:2.65:0,[7:299.31:1277135:3.76:3
COST_122719P290,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:3.48:6,6:302.62:1492559:4.74:3,9:300.84:1110020:4.55:12,19:300.5:1439161:4.35:10,19:302.9:1514298:3.6:21,30:304.59:1255483:3.68:3,32:303.66:1613590:3.32:1,32:304.54:1241527:3.12:6,36:302.24:1760759:3.85:9,35:300.72:1153529:4.27:2,36:300.27:1302385:4.3:5,[41:299.31:1277135:4.8:5
COST_122719P292.5,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:5.42:2,2:300.5:1439161:5.42:0,2:302.9:1514298:4.52:1,3:304.59:1255483:4.02:2,5:303.66:1613590:4.2:12,17:304.54:1241527:3.62:5,17:302.24:1760759:4.61:8,25:300.72:1153529:4.78:5,25:300.27:1302385:4.78:0,[25:299.31:1277135:4.78:0
COST_122719P295,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:6.37:10,10:300.84:1110020:6.37:0,10:300.5:1439161:6.38:3,13:302.9:1514298:6.38:0,13:304.59:1255483:4.6:1,13:303.66:1613590:4.55:1,U:304.54:1241527::,27:302.24:1760759:4.24:0,27:300.72:1153529:4.24:0,28:300.27:1302385:5.0:33,[54:299.31:1277135:6.51:6
COST_122719P297.5,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:6.9:2,2:300.84:1110020:6.9:0,2:300.5:1439161:6.65:10,12:302.9:1514298:6.65:0,12:304.59:1255483:6.65:0,12:303.66:1613590:5.89:2,U:304.54:1241527::,16:302.24:1760759:5.61:1,17:300.72:1153529:5.61:0,17:300.27:1302385:7.0:1,[17:299.31:1277135:7.33:18
COST_122719P300,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:5.91:16,15:302.62:1492559:8.1:8,13:300.84:1110020:8.13:20,33:300.5:1439161:8.05:10,43:302.9:1514298:8.05:0,43:304.59:1255483:8.05:0,43:303.66:1613590:6.45:8,45:304.54:1241527:6.05:14,55:302.24:1760759:7.2:7,62:300.72:1153529:8.42:45,99:300.27:1302385:8.0:72,[155:299.31:1277135:8.28:44
COST_122719P302.5,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:7.41:1,1:302.62:1492559:8.85:2,3:300.84:1110020:9.35:21,24:300.5:1439161:9.6:2,23:302.9:1514298:8.1:3,26:304.59:1255483:8.1:0,26:303.66:1613590:7.65:2,28:304.54:1241527:6.75:2,27:302.24:1760759:6.75:0,27:300.72:1153529:9.38:788,828:300.27:1302385:9.15:313,[1141:299.31:1277135:9.45:71
COST_122719P305,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:8.52:3,3:302.62:1492559:9.82:39,22:300.84:1110020:9.82:0,22:300.5:1439161:11.01:2,22:302.9:1514298:11.01:0,22:304.59:1255483:11.01:0,22:303.66:1613590:11.01:0,22:304.54:1241527:8.07:13,32:302.24:1760759:8.07:0,32:300.72:1153529:10.0:147,165:300.27:1302385:10.67:12,[174:299.31:1277135:11.45:21
COST_122719P307.5,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:9.68:4,4:302.62:1492559:9.68:0,4:300.84:1110020:9.68:0,4:300.5:1439161:11.53:1,4:302.9:1514298:11.53:0,4:304.59:1255483:11.53:0,4:303.66:1613590:11.53:0,U:304.54:1241527::,4:302.24:1760759:10.9:3,4:300.72:1153529:10.9:0,4:300.27:1302385:10.9:0,[4:299.31:1277135:10.9:0
COST_122719P310,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:10.86:2,2:302.62:1492559:10.86:0,2:300.84:1110020:10.86:0,2:300.5:1439161:14.09:1,2:302.9:1514298:14.09:0,2:304.59:1255483:14.09:0,2:303.66:1613590:14.09:0,U:304.54:1241527:5.4:,2:302.24:1760759:14.09:0,2:300.72:1153529:14.09:0,2:300.27:1302385:14.09:0,[2:299.31:1277135:14.82:30
COST_122719P312.5,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:12.14:1,1:302.24:1760759:12.14:0,1:300.72:1153529:12.14:0,1:300.27:1302385:12.14:0,[1:299.31:1277135:12.14:0
COST_122719P315,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,U:304.54:1241527::,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_122719P317.5,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_122719P320,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,U:304.54:1241527::,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_122719P322.5,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,U:304.54:1241527::,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_122719P325,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,U:304.54:1241527::,0:302.24:1760759:0.0:0,0:300.72:1153529:24.6:1,1:300.27:1302385:24.6:0,1:299.31:1277135:24.6:0
COST_122719P330,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,0:299.31:1277135:0.0:0
COST_122719P335,U,U,U,U,U,U,U,U,U,U,0:305.21:2399347:0.0:0,0:302.62:1492559:0.0:0,0:300.84:1110020:0.0:0,0:300.5:1439161:0.0:0,0:302.9:1514298:0.0:0,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,U:304.54:1241527::,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,0:299.31:1277135:0.0:0
COST_122719P280,U,U,U,U,U,U,U,U,U,U,U,5:302.62:1492559:1.87:0,5:300.84:1110020:1.87:0,5:300.5:1439161:2.63:4,8:302.9:1514298:2.25:1,9:304.59:1255483:2.25:0,9:303.66:1613590:1.86:5,11:304.54:1241527:1.61:15,21:302.24:1760759:1.99:10,28:300.72:1153529:1.99:1,29:300.27:1302385:2.09:1,[30:299.31:1277135:2.09:0
COST_122719P277.5,U,U,U,U,U,U,U,U,U,U,U,U,0:300.84:1110020:2.24:1,1:300.5:1439161:2.2:2,2:302.9:1514298:2.2:0,2:304.59:1255483:2.2:0,2:303.66:1613590:1.55:1,U:304.54:1241527::,8:302.24:1760759:1.34:0,8:300.72:1153529:1.69:1,8:300.27:1302385:1.91:5,[13:299.31:1277135:2.02:2
COST_011720P255,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,448:304.59:1255483:0.92:0,448:303.66:1613590:0.76:17,448:304.54:1241527:0.74:6,445:302.24:1760759:0.84:10,454:300.72:1153529:0.9:10,454:300.27:1302385:0.85:33,[454:299.31:1277135:0.78:5
COST_011720P260,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,1739:304.59:1255483:1.04:4,1739:303.66:1613590:0.97:18,1748:304.54:1241527:0.96:86,1734:302.24:1760759:1.09:16,1734:300.72:1153529:1.22:11,1741:300.27:1302385:1.12:34,[1744:299.31:1277135:1.03:5
COST_011720P265,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,1078:304.59:1255483:1.35:1,1078:303.66:1613590:1.24:39,U:304.54:1241527::,1071:302.24:1760759:1.44:96,1050:300.72:1153529:1.45:29,1059:300.27:1302385:1.48:16,[1052:299.31:1277135:1.35:39
COST_011720P270,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,840:304.59:1255483:1.69:32,849:303.66:1613590:1.74:22,U:304.54:1241527::,840:302.24:1760759:1.85:114,871:300.72:1153529:1.9:19,881:300.27:1302385:1.94:46,[907:299.31:1277135:1.86:147
COST_011720P275,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,561:304.59:1255483:2.2:8,568:303.66:1613590:2.1:9,U:304.54:1241527::,788:302.24:1760759:2.41:63,850:300.72:1153529:2.48:50,888:300.27:1302385:2.5:66,[947:299.31:1277135:2.4:468
COST_011720P280,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,1641:304.59:1255483:2.9:54,1660:303.66:1613590:2.93:48,U:304.54:1241527::,1684:302.24:1760759:3.1:45,1704:300.72:1153529:3.23:159,1800:300.27:1302385:3.32:68,[1836:299.31:1277135:3.24:350
COST_011720P285,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,786:304.59:1255483:3.7:18,794:303.66:1613590:3.5:18,U:304.54:1241527::,810:302.24:1760759:4.09:19,816:300.72:1153529:4.33:29,814:300.27:1302385:4.35:21,[824:299.31:1277135:4.25:30
COST_011720P290,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,816:304.59:1255483:4.75:75,831:303.66:1613590:4.92:68,842:304.54:1241527:4.48:183,847:302.24:1760759:5.25:198,899:300.72:1153529:5.7:164,978:300.27:1302385:5.5:67,[1022:299.31:1277135:5.6:236
COST_011720P295,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,1322:304.59:1255483:6.18:43,1323:303.66:1613590:6.37:49,1343:304.54:1241527:5.87:24,1353:302.24:1760759:6.76:30,1354:300.72:1153529:7.43:35,1355:300.27:1302385:7.25:17,[1356:299.31:1277135:7.3:28
COST_011720P300,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,660:304.59:1255483:7.85:130,768:303.66:1613590:8.08:35,U:304.54:1241527::,818:302.24:1760759:8.67:119,804:300.72:1153529:9.67:36,813:300.27:1302385:9.2:24,[804:299.31:1277135:9.45:59
COST_011720P305,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,278:304.59:1255483:10.55:47,284:303.66:1613590:10.28:24,U:304.54:1241527::,296:302.24:1760759:11.0:48,303:300.72:1153529:11.9:203,516:300.27:1302385:11.55:3,[516:299.31:1277135:12.34:13
COST_011720P310,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,107:304.59:1255483:12.58:36,109:303.66:1613590:12.03:1,U:304.54:1241527::,122:302.24:1760759:13.55:6,124:300.72:1153529:15.14:1,123:300.27:1302385:14.23:1,[123:299.31:1277135:14.23:0
COST_011720P315,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,25:304.59:1255483:15.45:2,23:303.66:1613590:15.45:0,23:304.54:1241527:15.45:0,23:302.24:1760759:15.45:0,23:300.72:1153529:15.45:0,23:300.27:1302385:15.45:0,[23:299.31:1277135:15.45:0
COST_011720P320,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,74:304.59:1255483:18.95:70,102:303.66:1613590:20.1:14,113:304.54:1241527:17.35:3,110:302.24:1760759:20.35:3,110:300.72:1153529:22.24:3,109:300.27:1302385:22.24:0,[109:299.31:1277135:22.24:0
COST_011720P325,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,35:304.59:1255483:25.33:0,35:303.66:1613590:25.33:0,U:304.54:1241527::,35:302.24:1760759:23.85:1,35:300.72:1153529:23.85:0,35:300.27:1302385:23.85:0,[35:299.31:1277135:27.0:2
COST_011720P330,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,44:304.59:1255483:27.4:0,44:303.66:1613590:27.4:0,44:304.54:1241527:27.4:0,44:302.24:1760759:27.4:0,44:300.72:1153529:27.4:0,44:300.27:1302385:27.4:0,[44:299.31:1277135:27.4:0
COST_011720P335,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,9:304.59:1255483:34.3:0,9:303.66:1613590:34.3:0,9:304.54:1241527:34.3:0,9:302.24:1760759:34.3:0,9:300.72:1153529:34.3:0,9:300.27:1302385:34.3:0,[9:299.31:1277135:34.3:0
COST_011720P340,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,9:304.59:1255483:34.6:0,9:303.66:1613590:34.6:0,9:304.54:1241527:34.6:0,9:302.24:1760759:34.6:0,9:300.72:1153529:34.6:0,9:300.27:1302385:34.6:0,[9:299.31:1277135:34.6:0
COST_011720P345,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_011720P350,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:304.59:1255483:47.95:0,0:303.66:1613590:47.95:0,0:304.54:1241527:47.95:0,0:302.24:1760759:47.95:0,0:300.72:1153529:47.95:0,0:300.27:1302385:47.95:0,0:299.31:1277135:47.95:0
COST_122719P327.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:304.59:1255483:0.0:0,0:303.66:1613590:0.0:0,0:304.54:1241527:0.0:0,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,U:300.27:1302385:U:U,0:299.31:1277135:0.0:0
COST_122019P297.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,10:302.24:1760759:6.1:24,22:300.72:1153529:6.95:66,77:300.27:1302385:6.7:4,[78:299.31:1277135:6.75:45
COST_122019P322.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:24.7:1
COST_122019P312.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_122019P307.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,64:302.24:1760759:9.2:0,64:300.72:1153529:12.72:3,61:300.27:1302385:12.72:0,[61:299.31:1277135:12.72:0
COST_122019P302.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,7:302.24:1760759:8.1:137,113:300.72:1153529:8.75:118,190:300.27:1302385:8.94:10,[196:299.31:1277135:10.09:10
COST_122019P282.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,10:302.24:1760759:2.19:15,18:300.72:1153529:2.45:49,65:300.27:1302385:2.39:13,[67:299.31:1277135:2.33:25
COST_122019P292.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,12:302.24:1760759:4.19:6,14:300.72:1153529:5.15:49,57:300.27:1302385:4.9:33,[49:299.31:1277135:4.8:31
COST_122019P287.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,6:302.24:1760759:3.11:67,69:300.72:1153529:3.11:0,70:300.27:1302385:3.25:12,[82:299.31:1277135:3.35:47
COST_122019P317.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:302.24:1760759:0.0:0,0:300.72:1153529:0.0:0,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_010320P315,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_010320P280,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:2.55:1,[1:299.31:1277135:2.55:0
COST_010320P320,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_010320P290,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:4.56:3,[3:299.31:1277135:4.56:0
COST_010320P322.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_010320P285,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:3.5:6
COST_010320P325,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,0:299.31:1277135:0.0:0
COST_010320P295,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:6.42:10,[10:299.31:1277135:7.02:15
COST_010320P287.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:4.26:1
COST_010320P307.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_010320P310,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_010320P282.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_010320P297.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_010320P317.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_010320P277.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:2.4:9
COST_010320P300,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:8.45:1,[1:299.31:1277135:8.45:0
COST_010320P302.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:10.01:10,[10:299.31:1277135:10.2:12
COST_010320P305,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:10.96:1,[1:299.31:1277135:10.96:0
COST_010320P312.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_010320P292.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:300.27:1302385:0.0:0,[0:299.31:1277135:0.0:0
COST_011720P250,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,1303:299.31:1277135:0.59:17
COST_122719P275,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,37:299.31:1277135:1.83:1
COST_010320P275,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,1:299.31:1277135:2.08:1
