Symbol,20191029,20191030,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
PFE_122019C46,10:29:2019,3619:38.48,3617:36.93:11900287:0.01:0,3617:36.97:12644366:0.01:0,3617:36.6:24554579:0.01:0,3617:36.55:23893614:0.01:0,3617:37.28:34345742:0.02:2,3615:134.06:3619873:0.02:0,3615:37.1:13082409:0.02:0,3615:37.74:19869602:0.02:0,3615:38.33:24233217:0.01:1
PFE_122019C47,10:29:2019,9419:38.48,9418:36.93:11900287:0.01:0,9418:36.97:12644366:0.01:0,9418:36.6:24554579:0.01:0,9418:36.55:23893614:0.01:10,9415:37.28:34345742:0.01:0,9415:134.06:3619873:0.01:0,9415:37.1:13082409:0.01:0,9415:37.74:19869602:0.01:0,9415:38.33:24233217:0.01:0
PFE_122019C48,10:29:2019,785:38.48,784:36.93:11900287:0.02:0,784:36.97:12644366:0.02:0,784:36.6:24554579:0.02:0,784:36.55:23893614:0.02:2,784:37.28:34345742:0.02:0,U:134.06:3619873::,784:37.1:13082409:0.02:0,784:37.74:19869602:0.02:0,784:38.33:24233217:0.01:1
PFE_112219C32,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:5.0:1,1:36.6:24554579:5.0:0,1:36.55:23893614:5.0:0,1:37.28:34345742:5.0:0,1:134.06:3619873:5.0:0,1:37.1:13082409:5.4:0,1:37.74:19869602:5.4:0,1:38.33:24233217:5.4:0
PFE_112219C32.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:3.9:19,19:37.28:34345742:3.9:0,19:134.06:3619873:3.9:0,19:37.1:13082409:3.9:0,19:37.74:19869602:3.9:0,19:38.33:24233217:3.9:0
PFE_112219C33,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_112919C32,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_112919C32.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_112919C33,U,U,10:36.93:11900287:4.61:0,10:36.97:12644366:4.61:0,10:36.6:24554579:4.61:0,10:36.55:23893614:4.61:0,10:37.28:34345742:4.61:0,10:134.06:3619873:4.61:0,80:37.1:13082409:4.65:0,80:37.74:19869602:4.65:0,80:38.33:24233217:4.65:0
PFE_120619C32,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_120619C32.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_120619C33,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:3.85:25,25:36.55:23893614:3.5:2,27:37.28:34345742:4.45:27,27:134.06:3619873:4.45:0,27:37.1:13082409:4.45:0,27:37.74:19869602:4.45:0,27:38.33:24233217:4.45:0
PFE_121319C32,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,U:134.06:3619873::,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_121319C32.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_121319C33,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_121319C33.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_121319C34,U,U,0:36.93:11900287:4.37:0,0:36.97:12644366:4.37:0,0:36.6:24554579:4.37:0,0:36.55:23893614:4.37:0,0:37.28:34345742:4.37:0,0:134.06:3619873:3.15:2,2:37.1:13082409:3.15:0,2:37.74:19869602:3.15:0,[2:38.33:24233217:3.15:0
PFE_121319C34.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_121319C35,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_121319C35.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:1.3:20,20:36.55:23893614:1.3:0,20:37.28:34345742:1.3:0,U:134.06:3619873::,20:37.1:13082409:1.3:0,20:37.74:19869602:1.3:0,[20:38.33:24233217:2.4:2
PFE_121319C36,U,U,248:36.93:11900287:1.22:2,250:36.97:12644366:1.22:0,250:36.6:24554579:0.87:5,250:36.55:23893614:0.87:0,250:37.28:34345742:1.43:2,U:134.06:3619873::,277:37.1:13082409:1.43:24,301:37.74:19869602:1.43:0,[301:38.33:24233217:2.45:2
PFE_121319C36.5,U,U,8:36.93:11900287:1.13:0,8:36.97:12644366:0.94:1,9:36.6:24554579:0.68:2,11:36.55:23893614:0.68:0,11:37.28:34345742:1.17:21,22:134.06:3619873:1.17:0,22:37.1:13082409:1.0:1,21:37.74:19869602:1.0:0,[21:38.33:24233217:2.02:13
PFE_121319C37,U,U,104:36.93:11900287:0.65:1,104:36.97:12644366:0.67:2,105:36.6:24554579:0.4:137,203:36.55:23893614:0.44:21,224:37.28:34345742:0.9:104,299:134.06:3619873:0.65:64,289:37.1:13082409:0.77:1,288:37.74:19869602:1.14:100,[288:38.33:24233217:1.36:63
PFE_121319C37.5,U,U,93:36.93:11900287:0.37:600,640:36.97:12644366:0.4:1,641:36.6:24554579:0.25:9,649:36.55:23893614:0.26:1,650:37.28:34345742:0.61:161,693:134.06:3619873:0.5:70,744:37.1:13082409:0.4:75,747:37.74:19869602:0.79:162,[744:38.33:24233217:1.15:189
PFE_121319C38,U,U,44:36.93:11900287:0.21:26,64:36.97:12644366:0.24:89,146:36.6:24554579:0.15:8,145:36.55:23893614:0.11:11,149:37.28:34345742:0.32:46,U:134.06:3619873::,306:37.1:13082409:0.24:60,283:37.74:19869602:0.45:234,[374:38.33:24233217:0.78:297
PFE_121319C38.5,U,U,1041:36.93:11900287:0.11:21,1060:36.97:12644366:0.12:3,1063:36.6:24554579:0.12:0,1063:36.55:23893614:0.12:0,1063:37.28:34345742:0.18:179,1241:134.06:3619873:0.15:68,1265:37.1:13082409:0.15:291,1555:37.74:19869602:0.3:13,[1563:38.33:24233217:0.51:163
PFE_121319C39,U,U,66:36.93:11900287:0.08:1,66:36.97:12644366:0.08:0,66:36.6:24554579:0.05:4,64:36.55:23893614:0.05:0,64:37.28:34345742:0.11:23,U:134.06:3619873::,518:37.1:13082409:0.07:36,553:37.74:19869602:0.15:178,[648:38.33:24233217:0.31:56
PFE_121319C39.5,U,U,121:36.93:11900287:0.05:70,191:36.97:12644366:0.05:10,189:36.6:24554579:0.05:0,189:36.55:23893614:0.05:0,189:37.28:34345742:0.05:0,189:134.06:3619873:0.04:2,187:37.1:13082409:0.08:15,202:37.74:19869602:0.06:2,[204:38.33:24233217:0.14:10
PFE_121319C40,U,U,103:36.93:11900287:0.04:0,103:36.97:12644366:0.04:0,103:36.6:24554579:0.03:1,103:36.55:23893614:0.03:1,104:37.28:34345742:0.03:0,U:134.06:3619873::,106:37.1:13082409:0.05:0,106:37.74:19869602:0.04:1,[107:38.33:24233217:0.06:2
PFE_121319C40.5,U,U,20:36.93:11900287:0.03:0,20:36.97:12644366:0.03:0,20:36.6:24554579:0.03:0,20:36.55:23893614:0.02:20,40:37.28:34345742:0.02:10,50:134.06:3619873:0.02:11,61:37.1:13082409:0.02:0,61:37.74:19869602:0.02:0,[61:38.33:24233217:0.02:0
PFE_121319C41,U,U,7:36.93:11900287:0.02:0,7:36.97:12644366:0.02:0,7:36.6:24554579:0.02:0,7:36.55:23893614:0.02:0,7:37.28:34345742:0.02:0,7:134.06:3619873:0.02:0,7:37.1:13082409:0.01:2,6:37.74:19869602:0.01:0,[6:38.33:24233217:0.01:0
PFE_121319C41.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_122019C27,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:9.75:13,13:134.06:3619873:9.75:0,13:37.1:13082409:9.75:0,13:37.74:19869602:9.75:0,13:38.33:24233217:9.75:0
PFE_122019C28,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:8.7:74,50:36.55:23893614:8.6:108,124:37.28:34345742:8.6:0,124:134.06:3619873:8.6:0,124:37.1:13082409:8.6:0,74:37.74:19869602:8.6:0,74:38.33:24233217:8.6:0
PFE_122719C32,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,U:134.06:3619873::,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_122719C32.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,U:134.06:3619873::,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_122719C33,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,U:134.06:3619873::,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_122719C33.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:3.25:1,1:36.55:23893614:3.25:0,1:37.28:34345742:3.9:1,U:134.06:3619873::,1:37.1:13082409:3.9:0,1:37.74:19869602:3.9:0,[1:38.33:24233217:3.9:0
PFE_122719C34,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:3.3:1,1:37.1:13082409:3.3:0,1:37.74:19869602:3.3:0,[1:38.33:24233217:3.3:0
PFE_122719C34.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:2.25:1,1:36.55:23893614:2.27:2,2:37.28:34345742:2.27:0,2:134.06:3619873:2.27:0,2:37.1:13082409:2.27:0,2:37.74:19869602:2.27:0,[2:38.33:24233217:2.27:0
PFE_122719C35,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:2.31:5,5:36.6:24554579:2.31:0,5:36.55:23893614:2.31:0,5:37.28:34345742:2.31:0,U:134.06:3619873::,9:37.1:13082409:2.83:1,10:37.74:19869602:2.83:0,[10:38.33:24233217:2.83:0
PFE_122719C35.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_122719C36,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:1.51:2,2:36.6:24554579:1.23:2,0:36.55:23893614:1.12:37,30:37.28:34345742:1.71:30,60:134.06:3619873:1.71:0,53:37.1:13082409:1.92:0,53:37.74:19869602:1.92:0,[53:38.33:24233217:1.92:0
PFE_122719C36.5,U,U,0:36.93:11900287:1.04:5,5:36.97:12644366:1.23:1,6:36.6:24554579:1.23:0,6:36.55:23893614:0.82:2,8:37.28:34345742:1.38:36,41:134.06:3619873:1.38:1,40:37.1:13082409:1.52:0,40:37.74:19869602:1.66:1,[40:38.33:24233217:1.85:1
PFE_122719C37,U,U,1:36.93:11900287:0.75:7,7:36.97:12644366:0.81:1,7:36.6:24554579:0.56:7,13:36.55:23893614:0.52:6,15:37.28:34345742:0.79:19,28:134.06:3619873:0.81:47,66:37.1:13082409:0.97:2,68:37.74:19869602:1.22:25,[73:38.33:24233217:1.72:20
PFE_122719C37.5,U,U,0:36.93:11900287:0.52:10,10:36.97:12644366:0.57:6,16:36.6:24554579:0.34:6,22:36.55:23893614:0.35:20,39:37.28:34345742:0.76:68,U:134.06:3619873::,443:37.1:13082409:0.57:462,852:37.74:19869602:0.97:17,[852:38.33:24233217:1.26:12
PFE_122719C38,U,U,115:36.93:11900287:0.37:8,115:36.97:12644366:0.33:1,116:36.6:24554579:0.23:216,317:36.55:23893614:0.21:1,317:37.28:34345742:0.51:233,450:134.06:3619873:0.43:68,425:37.1:13082409:0.38:21,436:37.74:19869602:0.67:170,[476:38.33:24233217:1.02:67
PFE_122719C38.5,U,U,5:36.93:11900287:0.2:8,13:36.97:12644366:0.21:17,30:36.6:24554579:0.13:8,22:36.55:23893614:0.13:5,27:37.28:34345742:0.33:153,176:134.06:3619873:0.24:23,237:37.1:13082409:0.26:31,237:37.74:19869602:0.42:19,[246:38.33:24233217:0.71:968
PFE_122719C39,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.09:1,1:37.28:34345742:0.2:23,23:134.06:3619873:0.15:53,139:37.1:13082409:0.14:1,139:37.74:19869602:0.24:14,[147:38.33:24233217:0.47:87
PFE_122719C39.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.04:1,1:37.28:34345742:0.12:11,10:134.06:3619873:0.09:10,118:37.1:13082409:0.09:95,82:37.74:19869602:0.15:63,[86:38.33:24233217:0.25:88
PFE_122719C40,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,1:37.1:13082409:0.07:0,1:37.74:19869602:0.09:4,[5:38.33:24233217:0.16:128
PFE_122719C40.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,160:37.1:13082409:0.05:0,160:37.74:19869602:0.05:1,[161:38.33:24233217:0.08:10
PFE_122719C41,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_122719C41.5,U,U,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_011720C27,U,U,U,U,U,1:36.55:23893614:10.15:0,1:37.28:34345742:10.15:0,1:134.06:3619873:10.15:0,1:37.1:13082409:10.15:0,1:37.74:19869602:10.15:0,1:38.33:24233217:10.15:0
PFE_011720C28,U,U,U,U,U,37:36.55:23893614:9.26:0,37:37.28:34345742:9.58:12,49:134.06:3619873:9.58:0,49:37.1:13082409:9.58:0,49:37.74:19869602:9.58:0,49:38.33:24233217:9.58:0
PFE_011720C29,U,U,U,U,U,0:36.55:23893614:8.65:0,0:37.28:34345742:8.65:0,U:134.06:3619873:0.0:0:134.06:3619873:.:,0:37.1:13082409:8.65:0,0:37.74:19869602:8.65:0,[0:38.33:24233217:8.65:0
PFE_011720C30,U,U,U,U,U,156:36.55:23893614:6.76:0,156:37.28:34345742:7.28:5,U:134.06:3619873::,156:37.1:13082409:7.35:11,154:37.74:19869602:7.35:0,[154:38.33:24233217:8.32:13
PFE_011720C31,U,U,U,U,U,3:36.55:23893614:6.55:0,3:37.28:34345742:6.55:0,3:134.06:3619873:6.55:0,3:37.1:13082409:6.55:0,3:37.74:19869602:6.55:0,[3:38.33:24233217:6.55:0
PFE_011720C32,U,U,U,U,U,58:36.55:23893614:4.79:14,72:37.28:34345742:4.79:0,72:134.06:3619873:5.25:10,61:37.1:13082409:5.62:0,61:37.74:19869602:5.62:0,[61:38.33:24233217:5.62:0
PFE_011720C33,U,U,U,U,U,221:36.55:23893614:3.81:4,218:37.28:34345742:4.3:11,213:134.06:3619873:4.3:0,207:37.1:13082409:4.85:2,209:37.74:19869602:4.85:0,[209:38.33:24233217:5.4:1
PFE_011720C34,U,U,U,U,U,371:36.55:23893614:3.06:0,371:37.28:34345742:3.06:0,U:134.06:3619873::,373:37.1:13082409:3.5:4,377:37.74:19869602:4.1:11,[375:38.33:24233217:4.6:1
PFE_011720C35,U,U,U,U,U,9296:36.55:23893614:2.12:27,9284:37.28:34345742:2.69:103,9285:134.06:3619873:2.5:15,9287:37.1:13082409:2.57:98,9287:37.74:19869602:3.27:49,[9292:38.33:24233217:3.66:112
PFE_011720C36,U,U,U,U,U,2690:36.55:23893614:1.4:6,2696:37.28:34345742:2.02:60,2671:134.06:3619873:1.8:363,2979:37.1:13082409:1.82:67,2992:37.74:19869602:2.3:172,[3121:38.33:24233217:2.8:106
PFE_011720C37,U,U,U,U,U,12493:36.55:23893614:0.81:2141,11890:37.28:34345742:1.19:531,11798:134.06:3619873:1.16:767,11985:37.1:13082409:1.15:207,12054:37.74:19869602:1.5:526,[12255:38.33:24233217:1.98:600
PFE_011720C38,U,U,U,U,U,13277:36.55:23893614:0.38:1389,13279:37.28:34345742:0.68:2817,13731:134.06:3619873:0.65:444,14278:37.1:13082409:0.63:198,14357:37.74:19869602:0.94:1108,[14721:38.33:24233217:1.29:769
PFE_011720C39,U,U,U,U,U,9965:36.55:23893614:0.2:718,10545:37.28:34345742:0.38:804,10017:134.06:3619873:0.32:991,10528:37.1:13082409:0.3:73,10568:37.74:19869602:0.52:1954,[10839:38.33:24233217:0.76:1114
PFE_011720C40,U,U,U,U,U,26299:36.55:23893614:0.08:1231,26584:37.28:34345742:0.16:615,U:134.06:3619873::,27298:37.1:13082409:0.14:1033,27689:37.74:19869602:0.24:1740,[27474:38.33:24233217:0.38:2162
PFE_011720C41,U,U,U,U,U,3771:36.55:23893614:0.05:296,3686:37.28:34345742:0.07:126,3810:134.06:3619873:0.04:15,3803:37.1:13082409:0.05:7,3803:37.74:19869602:0.1:86,[3796:38.33:24233217:0.17:419
PFE_011720C42,U,U,U,U,U,11890:36.55:23893614:0.02:106,11940:37.28:34345742:0.04:44,11921:134.06:3619873:0.02:48,11926:37.1:13082409:0.03:100,11976:37.74:19869602:0.05:25,[11977:38.33:24233217:0.07:432
PFE_011720C43,U,U,U,U,U,1865:36.55:23893614:0.02:3,1867:37.28:34345742:0.03:1,1868:134.06:3619873:0.03:0,1868:37.1:13082409:0.03:0,1868:37.74:19869602:0.03:0,[1868:38.33:24233217:0.03:0
PFE_011720C44,U,U,U,U,U,2126:36.55:23893614:0.01:0,2126:37.28:34345742:0.01:0,U:134.06:3619873::,2121:37.1:13082409:0.02:0,2121:37.74:19869602:0.02:5,[2121:38.33:24233217:0.02:0
PFE_011720C45,U,U,U,U,U,15695:36.55:23893614:0.01:0,15695:37.28:34345742:0.01:101,U:134.06:3619873::,15699:37.1:13082409:0.01:0,15699:37.74:19869602:0.01:0,[15699:38.33:24233217:0.01:99
PFE_011720C46,U,U,U,U,U,3450:36.55:23893614:0.02:0,3450:37.28:34345742:0.02:0,3450:134.06:3619873:0.02:0,3450:37.1:13082409:0.02:0,3450:37.74:19869602:0.03:2,[3450:38.33:24233217:0.03:0
PFE_011720C47,U,U,U,U,U,U,14393:37.28:34345742:0.01:10,14391:134.06:3619873:0.02:12,14389:37.1:13082409:0.02:10,14389:37.74:19869602:0.02:24,[14388:38.33:24233217:0.01:25
PFE_121319C42,U,U,U,U,U,U,1:37.28:34345742:0.01:0,U:134.06:3619873::,1:37.1:13082409:0.01:0,1:37.74:19869602:0.01:0,[1:38.33:24233217:0.01:0
PFE_122719C42,U,U,U,U,U,U,0:37.28:34345742:0.0:0,U:134.06:3619873::,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_122019C37.5,U,U,U,U,U,U,U,U,1789:37.1:13082409:0.5:925,2262:37.74:19869602:0.84:843,[2737:38.33:24233217:1.22:14
PFE_122019C36.5,U,U,U,U,U,U,U,U,2:37.1:13082409:1.21:2,4:37.74:19869602:1.21:0,[4:38.33:24233217:1.96:12
PFE_122019C34.5,U,U,U,U,U,U,U,U,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_122019C40.5,U,U,U,U,U,U,U,U,0:37.1:13082409:0.0:0,0:37.74:19869602:0.03:6,[6:38.33:24233217:0.06:30
PFE_122019C35.5,U,U,U,U,U,U,U,U,24:37.1:13082409:1.86:10,34:37.74:19869602:2.48:16,[25:38.33:24233217:2.48:0
PFE_122019C41.5,U,U,U,U,U,U,U,U,0:37.1:13082409:0.0:0,0:37.74:19869602:0.02:50,[50:38.33:24233217:0.02:0
PFE_122019C39.5,U,U,U,U,U,U,U,U,92:37.1:13082409:0.1:0,92:37.74:19869602:0.12:13,[104:38.33:24233217:0.23:270
PFE_122019C38.5,U,U,U,U,U,U,U,U,322:37.1:13082409:0.2:116,411:37.74:19869602:0.37:117,[498:38.33:24233217:0.65:458
PFE_122019C32.5,U,U,U,U,U,U,U,U,24:37.1:13082409:5.05:0,24:37.74:19869602:5.05:0,24:38.33:24233217:5.05:0
PFE_122019C33.5,U,U,U,U,U,U,U,U,1:37.1:13082409:3.75:1,1:37.74:19869602:3.75:0,[1:38.33:24233217:3.75:0
PFE_010320C35,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C38.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.02:1,[1:38.33:24233217:0.79:504
PFE_010320C36.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C40,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C34,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C37.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:1.33:2
PFE_010320C41,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_122019C42.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_121319C42.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C42.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C37,U,U,U,U,U,U,U,U,U,0:37.74:19869602:1.6:3,[3:38.33:24233217:1.51:1
PFE_010320C34.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_122719C42.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.02:4
PFE_010320C40.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.1:70
PFE_010320C35.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C38,U,U,U,U,U,U,U,U,U,0:37.74:19869602:1.12:15,[15:38.33:24233217:0.9:14
PFE_010320C33.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C33,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,0:38.33:24233217:0.0:0
PFE_010320C41.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C42,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C36,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_010320C39.5,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.3:38
PFE_010320C39,U,U,U,U,U,U,U,U,U,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.51:7
PFE_112219C44.5,U,U,U,U,U,U,U,U,U,U,0:38.33:24233217:0.0:0
PFE_121319C43,U,U,U,U,U,U,U,U,U,U,0:38.33:24233217:0.0:0
PFE_010320C43,U,U,U,U,U,U,U,U,U,U,0:38.33:24233217:0.0:0
PFE_011720C48,U,U,U,U,U,U,U,U,U,U,2317:38.33:24233217:0.02:0
PFE_122719C43,U,U,U,U,U,U,U,U,U,U,0:38.33:24233217:0.03:1
