Symbol,20191028,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SAGE_122019P105,146:142.27,147:138.01,147:135.65,147.0,147:143.7,146:144.44,146:138.71,146:138.93:231450:9.75:0,146:144.34:332290:8.69:5,151:141.55:572910:8.69:0,151:144.05:335818:7.73:1,152:140.79:296213:8.3:2,152:146.32:302683:6.74:1,152:145.96:446497:6.67:2,154:151.52:572833:6.81:0,154:0:0:5.6:5,149:149.0:278972:5.6:0
SAGE_122019P110,546:142.27,546:138.01,546:135.65,528.0,557:143.7,557:144.44,567:138.71,567:138.93:231450:12.06:0,568:144.34:332290:9.75:15,583:141.55:572910:9.15:4,587:144.05:335818:9.5:4,589:140.79:296213:10.0:2,591:146.32:302683:10.0:0,U:145.96:446497::,594:151.52:572833:5.6:435,U:0:0:U:U,919:149.0:278972:7.69:5
SAGE_122019P115,16:142.27,16:138.01,16:135.65,16.0,16:143.7,16:144.44,16:138.71,18:138.93:231450:13.69:0,18:144.34:332290:13.69:0,18:141.55:572910:13.69:0,18:144.05:335818:10.82:5,21:140.79:296213:11.91:1,21:146.32:302683:9.64:10,U:145.96:446497::,34:151.52:572833:9.13:0,U:0:0:U:U,34:149.0:278972:9.03:1
SAGE_122019P120,2520:142.27,2520:138.01,2520:135.65,2520.0,2520:143.7,2520:144.44,2520:138.71,2521:138.93:231450:15.54:0,2521:144.34:332290:13.44:1,2521:141.55:572910:12.0:10,2531:144.05:335818:12.7:1,2531:140.79:296213:13.7:5,2531:146.32:302683:13.7:0,2531:145.96:446497:13.7:0,2531:151.52:572833:8.2:44,U:0:0:7.:U,2699:149.0:278972:9.1:3
SAGE_122019P125,59:142.27,59:138.01,59:135.65,59.0,59:143.7,59:144.44,59:138.71,59:138.93:231450:17.0:0,59:144.34:332290:15.0:30,89:141.55:572910:15.0:0,89:144.05:335818:14.8:1530,1558:140.79:296213:15.53:2,1559:146.32:302683:13.7:4,1563:145.96:446497:13.0:1,1565:151.52:572833:12.0:0,U:0:0:U:U,1722:149.0:278972:11.46:112
SAGE_122019P130,3:142.27,3:138.01,3:135.65,3.0,18:143.7,20:144.44,20:138.71,20:138.93:231450:19.28:0,20:144.34:332290:16.1:1,21:141.55:572910:16.1:0,21:144.05:335818:16.6:1,20:140.79:296213:16.6:0,20:146.32:302683:16.6:0,20:145.96:446497:16.6:0,20:151.52:572833:12.75:26,34:0:0:12.0:1,34:149.0:278972:15.2:2
SAGE_122019P135,583:142.27,583:138.01,583:135.65,583.0,583:143.7,583:144.44,603:138.71,419:138.93:231450:22.2:0,419:144.34:332290:19.0:1,419:141.55:572910:19.0:0,419:144.05:335818:18.73:1,420:140.79:296213:20.26:66,472:146.32:302683:20.26:0,472:145.96:446497:20.26:0,472:151.52:572833:14.53:40,483:0:0:14.53:0,483:149.0:278972:16.0:5
SAGE_122019P140,44:142.27,44:138.01,44:135.65,44.0,44:143.7,44:144.44,44:138.71,44:138.93:231450:26.7:0,44:144.34:332290:26.7:0,44:141.55:572910:26.7:0,44:144.05:335818:26.7:0,44:140.79:296213:26.7:0,44:146.32:302683:26.7:0,44:145.96:446497:26.7:0,44:151.52:572833:17.05:2,46:0:0:17.05:0,[46:149.0:278972:17.83:1
SAGE_122019P145,11:142.27,11:138.01,11:135.65,11.0,11:143.7,11:144.44,11:138.71,11:138.93:231450:28.23:0,11:144.34:332290:28.23:0,11:141.55:572910:28.23:0,11:144.05:335818:23.7:1,12:140.79:296213:23.7:0,12:146.32:302683:23.0:5,17:145.96:446497:23.0:0,19:151.52:572833:20.7:0,19:0:0:20.7:0,[19:149.0:278972:20.7:0
SAGE_122019P150,6:142.27,6:138.01,6:135.65,6.0,16:143.7,16:144.44,16:138.71,16:138.93:231450:28.96:0,16:144.34:332290:28.96:0,16:141.55:572910:28.96:0,16:144.05:335818:28.96:0,16:140.79:296213:28.96:0,16:146.32:302683:25.1:2,17:145.96:446497:25.1:0,17:151.52:572833:25.1:0,17:0:0:21.0:20,[32:149.0:278972:21.0:0
SAGE_122019P155,7:142.27,7:138.01,7:135.65,7.0,7:143.7,7:144.44,7:138.71,7:138.93:231450:33.4:0,7:144.34:332290:33.4:0,7:141.55:572910:33.4:0,7:144.05:335818:33.4:0,7:140.79:296213:33.4:0,7:146.32:302683:33.4:0,7:145.96:446497:33.4:0,7:151.52:572833:33.4:0,U:0:0:U:U,[7:149.0:278972:33.4:0
SAGE_122019P160,75:142.27,75:138.01,75:135.65,75.0,75:143.7,75:144.44,75:138.71,75:138.93:231450:37.7:0,75:144.34:332290:37.7:0,75:141.55:572910:37.7:0,75:144.05:335818:37.7:0,75:140.79:296213:37.7:0,75:146.32:302683:37.7:0,75:145.96:446497:37.7:0,U:151.52:572833:U:U,75:0:0:37.7:0,[75:149.0:278972:37.7:0
SAGE_122019P165,2:142.27,2:138.01,2:135.65,2.0,2:143.7,2:144.44,2:138.71,2:138.93:231450:40.9:0,2:144.34:332290:40.9:0,2:141.55:572910:40.9:0,2:144.05:335818:40.9:0,2:140.79:296213:40.9:0,2:146.32:302683:40.9:0,2:145.96:446497:40.9:0,2:151.52:572833:40.9:0,2:0:0:40.9:0,[2:149.0:278972:40.9:0
SAGE_122019P170,3:142.27,3:138.01,3:135.65,3.0,3:143.7,3:144.44,3:138.71,3:138.93:231450:41.95:2,3:144.34:332290:41.95:0,3:141.55:572910:41.95:0,3:144.05:335818:41.95:0,3:140.79:296213:41.95:0,3:146.32:302683:41.95:0,3:145.96:446497:41.95:0,U:151.52:572833:U:U,3:0:0:41.95:0,[3:149.0:278972:41.95:0
SAGE_122019P175,1:142.27,1:138.01,1:135.65,1.0,1:143.7,1:144.44,1:138.71,1:138.93:231450:43.8:0,1:144.34:332290:43.8:0,1:141.55:572910:45.1:1,1:144.05:335818:45.1:0,1:140.79:296213:45.1:0,1:146.32:302683:45.1:0,1:145.96:446497:45.1:0,U:151.52:572833:U:U,1:0:0:45.1:0,1:149.0:278972:45.1:0
SAGE_122019P180,0:142.27,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:47.2:1,1:144.05:335818:47.2:0,1:140.79:296213:47.2:0,1:146.32:302683:47.2:0,U:145.96:446497::,1:151.52:572833:47.2:0,1:0:0:47.2:0,1:149.0:278972:47.2:0
SAGE_122019P185,10:142.27,10:138.01,10:135.65,10.0,10:143.7,10:144.44,10:138.71,10:138.93:231450:26.0:0,10:144.34:332290:26.0:0,10:141.55:572910:26.0:0,10:144.05:335818:26.0:0,10:140.79:296213:26.0:0,10:146.32:302683:26.0:0,10:145.96:446497:26.0:0,10:151.52:572833:26.0:0,10:0:0:26.0:0,10:149.0:278972:26.0:0
SAGE_122019P190,1:142.27,1:138.01,1:135.65,1.0,1:143.7,1:144.44,1:138.71,1:138.93:231450:56.0:0,1:144.34:332290:56.0:0,1:141.55:572910:56.0:0,1:144.05:335818:56.0:0,1:140.79:296213:56.0:0,1:146.32:302683:56.0:0,U:145.96:446497::,1:151.52:572833:56.0:0,1:0:0:56.0:0,1:149.0:278972:56.0:0
SAGE_112919P131,0,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,3:151.52:572833:3.83:0,3:0:0:3.83:0,3:149.0:278972:3.83:0
SAGE_120619P132,0,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,U:145.96:446497::,0:151.52:572833:5.2:1,1:0:0:5.2:0,1:149.0:278972:5.2:0
SAGE_112219P132,0,34:138.01,34:135.65,34.0,34:143.7,34:144.44,34:138.71,34:138.93:231450:10.2:0,34:144.34:332290:10.2:0,34:141.55:572910:10.2:0,34:144.05:335818:10.2:0,34:140.79:296213:10.2:0,34:146.32:302683:10.2:0,34:145.96:446497:10.2:0,U:151.52:572833:U:U,U:0:0:U:U,34:149.0:278972:10.2:0
SAGE_112919P132,0,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:9.1:10,10:144.05:335818:9.1:0,10:140.79:296213:9.1:0,10:146.32:302683:9.1:0,U:145.96:446497::,U:151.52:572833:U:U,U:0:0:U:U,10:149.0:278972:9.1:0
SAGE_120619P131,0,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,0:149.0:278972:0.0:0
SAGE_112219P131,0,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,U:145.96:446497::,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_112219P130,0,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:4.0:1,1:144.05:335818:3.5:1,2:140.79:296213:3.9:10,12:146.32:302683:3.9:0,U:145.96:446497::,13:151.52:572833:1.5:0,13:0:0:1.5:0,13:149.0:278972:1.5:0
SAGE_112919P129,0,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,0:149.0:278972:0.0:0
SAGE_120619P130,0,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:11.0:20,20:144.05:335818:11.0:0,20:140.79:296213:13.0:2,22:146.32:302683:13.0:0,22:145.96:446497:13.0:0,24:151.52:572833:7.34:5,29:0:0:7.5:55,59:149.0:278972:7.5:0
SAGE_112219P129,0,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_120619P129,0,0:138.01,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:10.4:10,10:146.32:302683:10.4:0,10:145.96:446497:9.78:10,10:151.52:572833:9.78:0,10:0:0:9.78:0,10:149.0:278972:9.78:0
SAGE_122019P90,0,13:138.01,13:135.65,13.0,13:143.7,13:144.44,13:138.71,13:138.93:231450:6.0:0,13:144.34:332290:4.99:1,13:141.55:572910:4.33:1,13:144.05:335818:4.21:2,14:140.79:296213:4.8:3,14:146.32:302683:4.8:0,14:145.96:446497:4.8:0,14:151.52:572833:4.8:0,14:0:0:4.1:10,24:149.0:278972:4.1:0
SAGE_112919P130,0,10:138.01,10:135.65,10.0,10:143.7,10:144.44,10:138.71,10:138.93:231450:12.7:0,10:144.34:332290:12.7:0,10:141.55:572910:6.0:1,11:144.05:335818:6.0:0,11:140.79:296213:6.0:0,11:146.32:302683:5.6:1,12:145.96:446497:5.6:0,12:151.52:572833:5.6:0,12:0:0:5.6:0,12:149.0:278972:1.3:3
SAGE_121319P133,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_121319P129,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_112919P128,0,0,10:135.65,10.0,10:143.7,10:144.44,10:138.71,U:138.93:231450::,10:144.34:332290:11.7:0,10:141.55:572910:11.7:0,10:144.05:335818:11.7:0,10:140.79:296213:11.7:0,10:146.32:302683:11.7:0,10:145.96:446497:11.7:0,10:151.52:572833:11.7:0,U:0:0:U:U,10:149.0:278972:11.7:0
SAGE_121319P126,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,U:145.96:446497::,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_121319P134,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:14.5:9,U:145.96:446497::,U:151.52:572833:0.0:0:151.52:572833:.:U,9:0:0:14.5:0,9:149.0:278972:14.5:0
SAGE_121319P137,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_112219P126,0,0,10:135.65,10.0,10:143.7,10:144.44,10:138.71,10:138.93:231450:6.3:0,10:144.34:332290:6.3:0,10:141.55:572910:6.3:0,10:144.05:335818:6.3:0,10:140.79:296213:6.3:0,10:146.32:302683:1.6:1,U:145.96:446497::,11:151.52:572833:1.6:0,11:0:0:1.6:0,11:149.0:278972:1.6:0
SAGE_112919P126,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,U:138.93:231450::,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_120619P128,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,U:138.93:231450::,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,U:145.96:446497::,0:151.52:572833:0.0:0,U:0:0:U:U,0:149.0:278972:0.0:0
SAGE_121319P145,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_121319P128,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_121319P143,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_121319P127,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,U:138.93:231450::,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_121319P132,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_121319P140,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,1:144.34:332290:19.2:0,1:141.55:572910:19.2:0,1:144.05:335818:19.2:0,1:140.79:296213:19.2:0,1:146.32:302683:19.2:0,1:145.96:446497:19.2:0,1:151.52:572833:19.2:0,1:0:0:19.2:0,[1:149.0:278972:19.2:0
SAGE_121319P144,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_112219P127,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_121319P136,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_121319P141,0,0,0:135.65,1.0,1:143.7,1:144.44,1:138.71,1:138.93:231450:22.6:0,1:144.34:332290:22.6:0,1:141.55:572910:22.6:0,1:144.05:335818:22.6:0,1:140.79:296213:22.6:0,1:146.32:302683:22.6:0,1:145.96:446497:22.6:0,1:151.52:572833:22.6:0,1:0:0:22.6:0,[1:149.0:278972:22.6:0
SAGE_121319P138,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,0:149.0:278972:0.0:0
SAGE_112219P128,0,0,20:135.65,20.0,20:143.7,20:144.44,20:138.71,20:138.93:231450:9.1:0,20:144.34:332290:9.1:0,20:141.55:572910:9.1:0,20:144.05:335818:9.1:0,20:140.79:296213:9.1:0,20:146.32:302683:9.1:0,20:145.96:446497:9.1:0,U:151.52:572833:U:U,20:0:0:9.1:0,20:149.0:278972:9.1:0
SAGE_121319P131,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,U:145.96:446497::,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_120619P126,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_120619P127,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_121319P142,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:18.2:1,1:145.96:446497:18.2:0,1:151.52:572833:18.2:0,U:0:0:U:U,[1:149.0:278972:18.2:0
SAGE_121319P139,0,0,0:135.65,1.0,1:143.7,1:144.44,1:138.71,1:138.93:231450:21.5:0,1:144.34:332290:21.5:0,1:141.55:572910:21.5:0,1:144.05:335818:21.5:0,1:140.79:296213:21.5:0,1:146.32:302683:21.5:0,1:145.96:446497:21.5:0,1:151.52:572833:21.5:0,1:0:0:21.5:0,[1:149.0:278972:21.5:0
SAGE_121319P135,0,0,0:135.65,1.0,1:143.7,1:144.44,1:138.71,1:138.93:231450:20.1:0,1:144.34:332290:20.1:0,1:141.55:572910:20.1:0,1:144.05:335818:20.1:0,1:140.79:296213:16.86:1,2:146.32:302683:16.86:0,2:145.96:446497:16.86:0,2:151.52:572833:16.86:0,2:0:0:16.86:0,2:149.0:278972:16.86:0
SAGE_112919P127,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,10:0:0:3.5:0,10:149.0:278972:3.5:0
SAGE_121319P130,0,0,0:135.65,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,0:149.0:278972:0.0:0
SAGE_112219P157.5,U,U,U,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_112919P157.5,U,U,U,0.0,0:143.7,0:144.44,0:138.71,U:138.93:231450::,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_120619P157.5,U,U,U,0.0,0:143.7,0:144.44,0:138.71,U:138.93:231450::,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,[0:149.0:278972:0.0:0
SAGE_121319P146,U,U,U,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
