Symbol,20191028,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
SAGE_121319P147,U,U,U,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_121319P148,U,U,U,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_121319P149,U,U,U,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_121319P150,U,U,U,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_121319P152.5,U,U,U,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,[0:149.0:278972:0.0:0
SAGE_121319P155,U,U,U,0.0,0:143.7,0:144.44,0:138.71,U:138.93:231450::,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_121319P157.5,U,U,U,0.0,0:143.7,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_112219P160,U,U,U,U,U,0:144.44,0:138.71,U:138.93:231450::,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,[0:149.0:278972:0.0:0
SAGE_112919P160,U,U,U,U,U,1:144.44,1:138.71,1:138.93:231450:25.8:0,1:144.34:332290:25.8:0,1:141.55:572910:25.8:0,1:144.05:335818:25.8:0,1:140.79:296213:25.8:0,1:146.32:302683:25.8:0,1:145.96:446497:25.8:0,1:151.52:572833:25.8:0,1:0:0:25.8:0,[1:149.0:278972:25.8:0
SAGE_120619P160,U,U,U,U,U,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,[0:149.0:278972:0.0:0
SAGE_121319P160,U,U,U,U,U,0:144.44,0:138.71,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P129,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_122719P130,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,U:145.96:446497::,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_122719P131,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,U:145.96:446497::,U:151.52:572833:U:U,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_122719P132,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_122719P133,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:17.88:2,2:151.52:572833:17.88:0,2:0:0:17.88:0,2:149.0:278972:17.88:0
SAGE_122719P134,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,U:145.96:446497::,0:151.52:572833:0.0:0,U:0:0:U:U,0:149.0:278972:0.0:0
SAGE_122719P135,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:18.71:2,2:151.52:572833:16.4:10,12:0:0:15.45:1,13:149.0:278972:15.45:0
SAGE_122719P136,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,0:149.0:278972:0.0:0
SAGE_122719P137,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_122719P138,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,0:149.0:278972:0.0:0
SAGE_122719P139,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P140,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P141,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,U:0:0:U:U,[0:149.0:278972:0.0:0
SAGE_122719P142,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P143,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P144,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P145,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P146,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P147,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:21.0:1
SAGE_122719P148,U,U,U,U,U,U,U,0:138.93:231450:0.0:0,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P149,U,U,U,U,U,U,U,U,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P150,U,U,U,U,U,U,U,U,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:22.75:1
SAGE_122719P152.5,U,U,U,U,U,U,U,U,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,[0:149.0:278972:24.05:1
SAGE_122719P155,U,U,U,U,U,U,U,U,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P157.5,U,U,U,U,U,U,U,U,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P160,U,U,U,U,U,U,U,U,0:144.34:332290:0.0:0,0:141.55:572910:0.0:0,0:144.05:335818:0.0:0,0:140.79:296213:0.0:0,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,[0:149.0:278972:0.0:0
SAGE_011720P100,U,U,U,U,U,U,U,U,U,U,U,827:140.79:296213:8.7:0,827:146.32:302683:8.2:5,832:145.96:446497:7.81:1,833:151.52:572833:7.8:7,840:0:0:6.75:11,[841:149.0:278972:6.75:0
SAGE_011720P105,U,U,U,U,U,U,U,U,U,U,U,57:140.79:296213:12.72:0,57:146.32:302683:12.72:0,57:145.96:446497:12.72:0,109:151.52:572833:8.5:198,307:0:0:8.28:10,[316:149.0:278972:8.28:0
SAGE_011720P110,U,U,U,U,U,U,U,U,U,U,U,1858:140.79:296213:12.6:2,1858:146.32:302683:12.6:0,1858:145.96:446497:11.0:2,1860:151.52:572833:10.0:0,U:0:0:U:U,[2006:149.0:278972:10.0:20
SAGE_011720P115,U,U,U,U,U,U,U,U,U,U,U,265:140.79:296213:16.48:0,265:146.32:302683:16.48:0,265:145.96:446497:16.48:0,265:151.52:572833:16.48:0,265:0:0:16.48:0,[265:149.0:278972:16.48:0
SAGE_011720P120,U,U,U,U,U,U,U,U,U,U,U,1289:140.79:296213:16.1:0,1289:146.32:302683:16.1:0,1289:145.96:446497:16.1:0,1222:151.52:572833:13.7:0,1222:0:0:12.7:4,[1225:149.0:278972:14.0:2
SAGE_011720P125,U,U,U,U,U,U,U,U,U,U,U,132:140.79:296213:17.82:1,133:146.32:302683:17.82:0,133:145.96:446497:17.82:0,133:151.52:572833:17.82:0,133:0:0:17.82:0,[133:149.0:278972:15.9:2
SAGE_011720P130,U,U,U,U,U,U,U,U,U,U,U,1000:140.79:296213:20.7:100,1000:146.32:302683:20.7:0,1000:145.96:446497:20.7:0,1000:151.52:572833:16.6:106,1102:0:0:16.5:5,[1107:149.0:278972:16.5:0
SAGE_011720P135,U,U,U,U,U,U,U,U,U,U,U,50:140.79:296213:26.87:0,50:146.32:302683:26.87:0,50:145.96:446497:26.87:0,U:151.52:572833:U:U,U:0:0:U:U,[50:149.0:278972:19.39:1
SAGE_011720P140,U,U,U,U,U,U,U,U,U,U,U,696:140.79:296213:28.22:0,696:146.32:302683:28.22:0,696:145.96:446497:22.5:10,702:151.52:572833:22.5:0,702:0:0:22.5:0,[702:149.0:278972:22.5:0
SAGE_011720P145,U,U,U,U,U,U,U,U,U,U,U,546:140.79:296213:27.45:0,546:146.32:302683:27.45:0,546:145.96:446497:27.45:0,546:151.52:572833:27.45:0,546:0:0:27.45:0,[546:149.0:278972:27.45:0
SAGE_011720P150,U,U,U,U,U,U,U,U,U,U,U,610:140.79:296213:29.28:0,610:146.32:302683:29.28:0,610:145.96:446497:29.28:0,610:151.52:572833:29.28:0,610:0:0:29.28:0,[610:149.0:278972:25.98:2
SAGE_011720P155,U,U,U,U,U,U,U,U,U,U,U,388:140.79:296213:36.25:0,388:146.32:302683:36.25:0,388:145.96:446497:36.25:0,388:151.52:572833:36.25:0,388:0:0:36.25:0,[388:149.0:278972:36.25:0
SAGE_011720P160,U,U,U,U,U,U,U,U,U,U,U,544:140.79:296213:32.21:0,544:146.32:302683:32.21:0,544:145.96:446497:32.21:0,544:151.52:572833:32.21:0,544:0:0:32.21:0,[544:149.0:278972:32.21:0
SAGE_011720P165,U,U,U,U,U,U,U,U,U,U,U,116:140.79:296213:24.72:0,116:146.32:302683:24.72:0,116:145.96:446497:24.72:0,116:151.52:572833:24.72:0,116:0:0:24.72:0,[116:149.0:278972:24.72:0
SAGE_011720P170,U,U,U,U,U,U,U,U,U,U,U,11:140.79:296213:44.6:0,11:146.32:302683:44.6:0,11:145.96:446497:44.6:0,11:151.52:572833:44.6:0,11:0:0:44.6:0,[11:149.0:278972:44.6:0
SAGE_011720P175,U,U,U,U,U,U,U,U,U,U,U,1:140.79:296213:22.0:0,1:146.32:302683:22.0:0,1:145.96:446497:22.0:0,1:151.52:572833:22.0:0,1:0:0:22.0:0,[1:149.0:278972:22.0:0
SAGE_011720P180,U,U,U,U,U,U,U,U,U,U,U,103:140.79:296213:31.9:0,103:146.32:302683:31.9:0,103:145.96:446497:31.9:0,103:151.52:572833:31.9:0,103:0:0:31.9:0,[103:149.0:278972:43.0:9
SAGE_011720P185,U,U,U,U,U,U,U,U,U,U,U,1:140.79:296213:36.0:0,1:146.32:302683:36.0:0,1:145.96:446497:36.0:0,1:151.52:572833:36.0:0,1:0:0:36.0:0,[1:149.0:278972:36.0:0
SAGE_011720P190,U,U,U,U,U,U,U,U,U,U,U,3:140.79:296213:54.19:0,3:146.32:302683:54.19:0,3:145.96:446497:54.19:0,3:151.52:572833:54.19:0,3:0:0:54.19:0,[3:149.0:278972:54.19:0
SAGE_011720P95,U,U,U,U,U,U,U,U,U,U,U,161:140.79:296213:10.1:0,161:146.32:302683:10.1:0,U:145.96:446497:0.:,161:151.52:572833:6.0:0,161:0:0:6.0:0,161:149.0:278972:6.0:0
SAGE_011720P195,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_112219P162.5,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_112219P165,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_112919P162.5,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_112919P165,U,U,U,U,U,U,U,U,U,U,U,U,2:146.32:302683:28.6:0,U:145.96:446497::,2:151.52:572833:28.6:0,2:0:0:28.6:0,[2:149.0:278972:28.6:0
SAGE_120619P162.5,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_120619P165,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,[0:149.0:278972:0.0:0
SAGE_121319P162.5,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_121319P165,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122019P195,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_122719P162.5,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122719P165,U,U,U,U,U,U,U,U,U,U,U,U,0:146.32:302683:0.0:0,U:145.96:446497::,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122019P136,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:16.1:1,1:0:0:16.1:0,1:149.0:278972:16.1:0
SAGE_122019P137,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,0:149.0:278972:0.0:0
SAGE_122019P138,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,0:149.0:278972:0.0:0
SAGE_122019P139,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122019P141,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:18.0:1,U:0:0:U:U,[11:149.0:278972:16.86:0
SAGE_122019P142,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122019P143,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:18.0:1,[1:149.0:278972:18.0:0
SAGE_122019P144,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122019P146,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122019P147,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,1:151.52:572833:22.27:0,1:0:0:22.27:0,[1:149.0:278972:22.27:0
SAGE_122019P148,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122019P149,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122019P152.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,U:0:0:U:U,[0:149.0:278972:0.0:0
SAGE_122019P157.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,0:151.52:572833:0.0:0,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122019P162.5,U,U,U,U,U,U,U,U,U,U,U,U,U,0:145.96:446497:0.0:0,U:151.52:572833:U:U,0:0:0:0.0:0,[0:149.0:278972:0.0:0
SAGE_122019P167.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P165,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P152.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_112219P170,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_120619P167.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P143,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_122719P170,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_121319P167.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P157.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P170,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_112919P170,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P155,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P142,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P149,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P141,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P147,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P150,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_122719P167.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P167.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P145,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P162.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_120619P170,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_121319P170,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_112919P167.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P139,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P148,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P160,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P140,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_112219P167.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P144,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
SAGE_010320P146,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:149.0:278972:0.0:0
